      frame            row_id        type  landmark_index         x         y             z
1396     24       24-face-310        face             310  0.483888  0.458431 -3.895023e-02
1397     24       24-face-311        face             311  0.471618  0.458005 -4.201033e-02
1398     24       24-face-312        face             312  0.458018  0.458567 -4.348360e-02
1399     24       24-face-313        face             313  0.469096  0.491926 -4.482615e-02
1400     24       24-face-314        face             314  0.463384  0.473889 -5.442333e-02
1401     24       24-face-315        face             315  0.461461  0.467727 -5.417839e-02
1402     24       24-face-316        face             316  0.459776  0.462607 -4.955544e-02
1403     24       24-face-317        face             317  0.458054  0.458781 -4.601938e-02
1404     24       24-face-318        face             318  0.483914  0.458535 -4.068174e-02
1405     24       24-face-319        face             319  0.486530  0.460312 -4.395678e-02
1406     24       24-face-320        face             320  0.489523  0.462898 -4.758073e-02
1407     24       24-face-321        face             321  0.492408  0.466209 -4.677398e-02
1408     24       24-face-322        face             322  0.500329  0.438432 -4.031591e-02
1409     24       24-face-323        face             323  0.621379  0.398494  9.488884e-02
1410     24       24-face-324        face             324  0.493547  0.459207 -3.596862e-02
1411     24       24-face-325        face             325  0.495958  0.460196 -3.826115e-02
1412     24       24-face-326        face             326  0.449822  0.416865 -4.363345e-02
1413     24       24-face-327        face             327  0.474847  0.414812 -3.284275e-02
1414     24       24-face-328        face             328  0.451476  0.414298 -4.213101e-02
1415     24       24-face-329        face             329  0.491752  0.375521 -1.455585e-02
1416     24       24-face-330        face             330  0.516109  0.381529 -1.685596e-02
1417     24       24-face-331        face             331  0.481216  0.400242 -3.773827e-02
1418     24       24-face-332        face             332  0.534404  0.254069  3.051480e-02
1419     24       24-face-333        face             333  0.523805  0.268964  1.206762e-02
1420     24       24-face-334        face             334  0.515055  0.289607 -5.605423e-03
1421     24       24-face-335        face             335  0.503952  0.479423 -4.109700e-02
1422     24       24-face-336        face             336  0.449200  0.299616 -1.002394e-02
1423     24       24-face-337        face             337  0.448762  0.271408  4.375385e-03
1424     24       24-face-338        face             338  0.450992  0.246027  1.769575e-02
1425     24       24-face-339        face             339  0.534750  0.345700  1.293029e-03
1426     24       24-face-340        face             340  0.573582  0.355066  1.160750e-02
1427     24       24-face-341        face             341  0.470762  0.345507  9.139281e-03
1428     24       24-face-342        face             342  0.551356  0.324166  6.815989e-03
1429     24       24-face-343        face             343  0.461681  0.362430 -1.501895e-02
1430     24       24-face-344        face             344  0.462017  0.393040 -5.816051e-02
1431     24       24-face-345        face             345  0.590424  0.363210  1.992350e-02
1432     24       24-face-346        face             346  0.564507  0.363340 -6.495984e-04
1433     24       24-face-347        face             347  0.545236  0.368508 -9.326643e-03
1434     24       24-face-348        face             348  0.515642  0.368883 -8.916918e-03
1435     24       24-face-349        face             349  0.493324  0.365614 -6.389010e-03
1436     24       24-face-350        face             350  0.475646  0.361087 -4.886017e-03
1437     24       24-face-351        face             351  0.435418  0.347816 -1.941657e-02
1438     24       24-face-352        face             352  0.591651  0.388315  1.055017e-02
1439     24       24-face-353        face             353  0.562851  0.322815  1.125993e-02
1440     24       24-face-354        face             354  0.431671  0.407466 -6.730320e-02
1441     24       24-face-355        face             355  0.473446  0.379549 -2.219115e-02
1442     24       24-face-356        face             356  0.613225  0.344197  9.769652e-02
1443     24       24-face-357        face             357  0.461758  0.355245 -2.648745e-03
1444     24       24-face-358        face             358  0.484811  0.402429 -2.473169e-02
1445     24       24-face-359        face             359  0.545267  0.333670  1.073101e-02
1446     24       24-face-360        face             360  0.463890  0.387163 -5.179556e-02
1447     24       24-face-361        face             361  0.620099  0.427437  8.280269e-02
1448     24       24-face-362        face             362  0.469295  0.341475  1.316278e-02
1449     24       24-face-363        face             363  0.447680  0.380230 -6.085868e-02
1450     24       24-face-364        face             364  0.576707  0.483029 -4.398687e-04
1451     24       24-face-365        face             365  0.582499  0.498185  1.694329e-02
1452     24       24-face-366        face             366  0.610828  0.392763  5.342143e-02
1453     24       24-face-367        face             367  0.594029  0.466532  1.584304e-02
1454     24       24-face-368        face             368  0.589575  0.317952  5.332211e-02
1455     24       24-face-369        face             369  0.517829  0.521878 -3.840622e-02
1456     24       24-face-370        face             370  0.433130  0.411925 -5.055574e-02
1457     24       24-face-371        face             371  0.488443  0.388010 -2.188545e-02
1458     24       24-face-372        face             372  0.584606  0.341501  3.071611e-02
1459     24       24-face-373        face             373  0.520153  0.341505  6.797079e-04
1460     24       24-face-374        face             374  0.508073  0.343242 -9.780550e-05
1461     24       24-face-375        face             375  0.501885  0.463095 -3.810835e-02
1462     24       24-face-376        face             376  0.593000  0.412737  9.471424e-03
1463     24       24-face-377        face             377  0.494361  0.539836 -3.387680e-02
1464     24       24-face-378        face             378  0.540683  0.523969 -1.422130e-02
1465     24       24-face-379        face             379  0.560308  0.513712 -7.415445e-04
1466     24       24-face-380        face             380  0.495458  0.343470  2.522450e-03
1467     24       24-face-381        face             381  0.483023  0.342663  7.162206e-03
1468     24       24-face-382        face             382  0.474314  0.342354  1.190956e-02
1469     24       24-face-383        face             383  0.573245  0.320976  2.308115e-02
1470     24       24-face-384        face             384  0.481613  0.333675  6.342702e-03
1471     24       24-face-385        face             385  0.493862  0.330012  2.008997e-03
1472     24       24-face-386        face             386  0.506083  0.328315 -3.273878e-04
1473     24       24-face-387        face             387  0.519106  0.328634 -2.432579e-04
1474     24       24-face-388        face             388  0.527887  0.330426  1.992646e-03
